Region,NSP,Start,Finish,Network Asset,Impact,Recall,Status,"Status and
Market Notice",Project Work?,Unplanned?,DNSP Aware?,Generator Aware?,Inter-Regional,"Reason and
Duration",Duration,,,,,,,
QLD,Powerlink,"29/08/2022 07:00
Monday","16/09/2022 17:00
Friday",Nebo - Strathmore (878) 275 kV Line,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may require market intervention through issuing of directions. ",Day: NA-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"Commissioning
18.4 Days",18.4 Days,,,,,,,
QLD,Powerlink,"13/09/2022 07:00
Tuesday","23/09/2022 17:00
Friday",Bouldercombe - Broadsound (820) 275 kV Line,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may require market intervention through issuing of directions. ",Day: 120 hrs-Night: 120 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"Commissioning
10.4 Days",10.4 Days,,,,,,,
QLD,Powerlink,"17/10/2022 07:00
Monday","03/11/2022 17:00
Thursday",Nebo - Strathmore (8845) 275 kV Line,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may require market intervention through issuing of directions. ",Day: 24 hrs-Night: 48 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"Commissioning
17.4 Days",17.4 Days,,,,,,,
QLD,Powerlink,"06/02/2023 17:01
Monday","03/03/2023 17:00
Friday",Strathmore No.1 275/132 kV Transformer,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may require market intervention through issuing of directions. ",Day: NA-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"Commissioning
25 Days",25 Days,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,
