Region,NSP,Start,Finish,Network Asset,Impact,Recall,Status,"Status and
Market Notice",Project Work?,Unplanned?,DNSP Aware?,Generator Aware?,Inter-Regional,"Impact Region,
Reason and
Duration",Vs Old,Duration,,,,,,,
VIC,AusNet,"03/07/2024 07:00
Wednesday","03/07/2024 17:00
Wednesday",Moorabool - Mortlake 500 kV Line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 2 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC / SA
Maintenance
10 Hours",#REF!,10 Hours,,,,,,,
VIC,AusNet,"04/07/2024 06:00
Thursday","04/07/2024 18:00
Thursday",Hazelwood - South Morang No.1 500 kV Line,"<<NEW since the last notification>>
This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW
A credible contingency event during this planned outage could: 
• Cause a large reduction in generation in Victoria
• Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",Day: 2 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"05/07/2024 06:00
Friday","05/07/2024 21:00
Friday",Moorabool - Mortlake 500 kV Line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 2 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC / SA
Maintenance
15 Hours",#REF!,15 Hours,,,,,,,
VIC,AusNet,"05/07/2024 06:00
Friday","05/07/2024 18:00
Friday",Hazelwood - South Morang No.2 500 kV Line,"<<NEW since the last notification>>
This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW
A credible contingency event during this planned outage could: 
• Cause a large reduction in generation in Victoria
• Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",Day: 2 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"05/07/2024 07:00
Friday","05/07/2024 16:00
Friday",Kiamal SF-Red Cliffs 220 kV LINE,"This is a high-impact outage only if the forecast temperature at Red Cliffs is greater than 30 °C
A credible contingency event during this planned outage may require: 
• Load shedding in the Victorian outer grid
• Market intervention through issuing of directions.",Day: 4 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC
Maintenance
9 Hours",#REF!,9 Hours,,,,,,,
SA,ElectraNet,"06/07/2024 07:30
Saturday","07/07/2024 19:30
Sunday",Heywood - South East No.1 275 kV Line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 6 hrs-Night: 12 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,,,T,"VIC / SA
Maintenance
1.5 Days",#REF!,1.5 Days,,,,,,,
SA,ElectraNet,"08/07/2024 07:30
Monday","10/07/2024 17:30
Wednesday",Heywood - South East No.2 275 kV Line,"<<This outage has been WITHDRAWN!>>
A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 6 hrs-Night: 12 hrs,Withdrawn,"Withdrawn
",,,,,T,"VIC / SA
Maintenance
2.4 Days",#REF!,2.4 Days,,,,,,,
VIC,TOA,"09/07/2024 06:00
Tuesday","09/07/2024 18:00
Tuesday",Ararat - Crowlands 220kV Line,"This is a high-impact outage only if the forecast temperature at Red Cliffs is greater than 30 °C
A credible contingency event during this planned outage may require: 
• Load shedding in the Victorian outer grid
• Market intervention through issuing of directions.",Day: 1 hr-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",T,,,T,T,"VIC
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"09/07/2024 07:00
Tuesday","09/07/2024 17:00
Tuesday",Moorabool - Mortlake 500 kV Line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 2 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC / SA
Maintenance
10 Hours",#REF!,10 Hours,,,,,,,
VIC,AusNet,"10/07/2024 06:00
Wednesday","10/07/2024 18:00
Wednesday",Moorabool - Mortlake 500 kV Line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 2 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC / SA
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"10/07/2024 06:00
Wednesday","10/07/2024 18:00
Wednesday",Moorabool - Mortlake 500 kV Line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 2 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC / SA
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,TOA,"10/07/2024 06:00
Wednesday","10/07/2024 18:00
Wednesday",Ararat - Waubra 220 kV Line,"This is a high-impact outage only if the forecast temperature at Red Cliffs is greater than 30 °C
A credible contingency event during this planned outage may require: 
• Load shedding in the Victorian outer grid
• Market intervention through issuing of directions.",Day: NA-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,T,T,"
Commissioning
12 Hours",#REF!,12 Hours,,,,,,,
QLD,Powerlink,"10/07/2024 09:00
Wednesday","10/07/2024 17:00
Wednesday",Bouldercombe - Broadsound (820) 275 kV Line,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may require market intervention through issuing of directions. ",Day: 30 mins-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"QLD
Maintenance
8 Hours",#REF!,8 Hours,,,,,,,
QLD,Powerlink,"11/07/2024 07:00
Thursday","11/07/2024 15:00
Thursday",Bouldercombe - Broadsound (820) 275 kV Line,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may require market intervention through issuing of directions. ",Day: 30 mins-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"QLD
Maintenance
8 Hours",#REF!,8 Hours,,,,,,,
VIC,AusNet,"18/07/2024 06:00
Thursday","18/07/2024 18:00
Thursday",Moorabool - Haunted Gully 500 kV line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 2 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC / SA
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"19/07/2024 06:00
Friday","19/07/2024 18:00
Friday",Moorabool - Haunted Gully 500 kV line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 2 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC / SA
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
SA,ElectraNet,"25/07/2024 07:30
Thursday","03/08/2024 17:30
Saturday",Tailem Bend - Tungkillo No.1 275 kV Line,"A credible contingency event during this planned outage could leave South Australia connected to the NEM only via the South Australian 132 kV network. To maintain system security following this contingency AEMO will need to: 
• Initiate the orderly separation of SA from the rest of the NEM.               
• Source increased local regulation FCAS within SA.

During this planned outage power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector). ",Day: 6 hrs-Night: 12 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,,,T,"SA
Maintenance
9.4 Days",#REF!,9.4 Days,,,,,,,
SA,ElectraNet,"26/07/2024 07:45
Friday","28/07/2024 17:30
Sunday",Heywood - South East No.2 275 kV Line,"<<NEW since the last notification>>
A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 5 hrs-Night: 12 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC / SA
Maintenance
2.4 Days",#REF!,2.4 Days,,,,,,,
VIC,AusNet,"29/07/2024 06:00
Monday","29/07/2024 18:00
Monday",Moorabool - Mortlake 500 kV Line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 2 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC / SA
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"30/07/2024 06:00
Tuesday","30/07/2024 18:00
Tuesday",Moorabool - Mortlake 500 kV Line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 2 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC / SA
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
SA,ElectraNet,"31/07/2024 07:45
Wednesday","02/08/2024 17:30
Friday",Heywood - South East No.2 275 kV Line,"<<NEW since the last notification>>
A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 5 hrs-Night: 12 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC / SA
Maintenance
2.4 Days",#REF!,2.4 Days,,,,,,,
VIC,AusNet,"03/08/2024 06:00
Saturday","03/08/2024 18:00
Saturday",Kiamal SF-Red Cliffs 220 kV LINE,"This is a high-impact outage only if the forecast temperature at Red Cliffs is greater than 30 °C
A credible contingency event during this planned outage may require: 
• Load shedding in the Victorian outer grid
• Market intervention through issuing of directions.",Day: 2 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",T,,,,,"VIC
Commissioning
12 Hours",#REF!,12 Hours,,,,,,,
SA,ElectraNet,"03/08/2024 07:45
Saturday","04/08/2024 17:30
Sunday",Heywood - South East No.2 275 kV Line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 5 hrs-Night: 12 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC / SA
Maintenance
1.4 Days",#REF!,1.4 Days,,,,,,,
VIC,AusNet,"05/08/2024 06:00
Monday","05/08/2024 18:00
Monday",Kerang-Wemen 220 kV Line,"This is a high-impact outage only if the forecast temperature at Red Cliffs is greater than 30 °C
A credible contingency event during this planned outage may require: 
• Load shedding in the Victorian outer grid
• Market intervention through issuing of directions.",Day: 5 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"05/08/2024 06:00
Monday","07/08/2024 18:00
Wednesday",Kerang-Wemen 220 kV Line,"This is a high-impact outage only if the forecast temperature at Red Cliffs is greater than 30 °C
A credible contingency event during this planned outage may require: 
• Load shedding in the Victorian outer grid
• Market intervention through issuing of directions.",Day: 5 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC
Maintenance
2.5 Days",#REF!,2.5 Days,,,,,,,
SA,ElectraNet,"05/08/2024 07:30
Monday","11/08/2024 17:30
Sunday",Tailem Bend - Tungkillo No.2 275 kV Line,"A credible contingency event during this planned outage could leave South Australia connected to the NEM only via the South Australian 132 kV network. To maintain system security following this contingency AEMO will need to: 
• Initiate the orderly separation of SA from the rest of the NEM.               
• Source increased local regulation FCAS within SA.

During this planned outage power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector). ",Day: 6 hrs-Night: 12 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"SA
Maintenance
6.4 Days",#REF!,6.4 Days,,,,,,,
VIC,AusNet,"06/08/2024 06:00
Tuesday","06/08/2024 18:00
Tuesday",Kerang-Wemen 220 kV Line,"This is a high-impact outage only if the forecast temperature at Red Cliffs is greater than 30 °C
A credible contingency event during this planned outage may require: 
• Load shedding in the Victorian outer grid
• Market intervention through issuing of directions.",Day: 5 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
QLD,Powerlink,"06/08/2024 12:05
Tuesday","06/08/2024 15:00
Tuesday",Haughton River No. 2 275kV BUS,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may require market intervention through issuing of directions.",Day: 1 hr-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,T,,"QLD
Maintenance
2.9 Hours",#REF!,2.9 Hours,,,,,,,
VIC,AusNet,"07/08/2024 06:00
Wednesday","07/08/2024 18:00
Wednesday",Kerang-Wemen 220 kV Line,"This is a high-impact outage only if the forecast temperature at Red Cliffs is greater than 30 °C
A credible contingency event during this planned outage may require: 
• Load shedding in the Victorian outer grid
• Market intervention through issuing of directions.",Day: 5 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"19/08/2024 07:00
Monday","19/08/2024 17:00
Monday",Kiamal SF - MurraWarra 220 kV Line,"This is a high-impact outage only if the forecast temperature at Red Cliffs is greater than 30 °C
A credible contingency event during this planned outage may require: 
• Load shedding in the Victorian outer grid
• Market intervention through issuing of directions.",Day: 60 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC
Maintenance
10 Hours",#REF!,10 Hours,,,,,,,
VIC,AusNet,"19/08/2024 07:00
Monday","19/08/2024 17:00
Monday",Kiamal SF - MurraWarra 220 kV Line,"This is a high-impact outage only if the forecast temperature at Red Cliffs is greater than 30 °C
A credible contingency event during this planned outage may require: 
• Load shedding in the Victorian outer grid
• Market intervention through issuing of directions.",Day: 60 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC
Maintenance
10 Hours",#REF!,10 Hours,,,,,,,
VIC,AusNet,"20/08/2024 06:00
Tuesday","20/08/2024 18:00
Tuesday",Kerang-Wemen 220 kV Line,"This is a high-impact outage only if the forecast temperature at Red Cliffs is greater than 30 °C
A credible contingency event during this planned outage may require: 
• Load shedding in the Victorian outer grid
• Market intervention through issuing of directions.",Day: 2 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"21/08/2024 07:00
Wednesday","21/08/2024 17:00
Wednesday",Horsham - MurraWarra 220 kV Line,"This is a high-impact outage only if the forecast temperature at Red Cliffs is greater than 30 °C
A credible contingency event during this planned outage may require: 
• Load shedding in the Victorian outer grid
• Market intervention through issuing of directions.",Day: 2 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC
Maintenance
10 Hours",#REF!,10 Hours,,,,,,,
VIC,AusNet,"21/08/2024 07:00
Wednesday","21/08/2024 17:00
Wednesday",Horsham - MurraWarra 220 kV Line,"This is a high-impact outage only if the forecast temperature at Red Cliffs is greater than 30 °C
A credible contingency event during this planned outage may require: 
• Load shedding in the Victorian outer grid
• Market intervention through issuing of directions.",Day: 60 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC
Maintenance
10 Hours",#REF!,10 Hours,,,,,,,
VIC,AusNet,"22/08/2024 06:00
Thursday","22/08/2024 18:00
Thursday",Kiamal SF-Red Cliffs 220 kV LINE,"<<NEW since the last notification>>
This is a high-impact outage only if the forecast temperature at Red Cliffs is greater than 30 °C
A credible contingency event during this planned outage may require: 
• Load shedding in the Victorian outer grid
• Market intervention through issuing of directions.",Day: 2 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"23/08/2024 06:00
Friday","23/08/2024 18:00
Friday",Kiamal SF-Red Cliffs 220 kV LINE,"<<NEW since the last notification>>
This is a high-impact outage only if the forecast temperature at Red Cliffs is greater than 30 °C
A credible contingency event during this planned outage may require: 
• Load shedding in the Victorian outer grid
• Market intervention through issuing of directions.",Day: 2 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"24/08/2024 07:00
Saturday","24/08/2024 17:00
Saturday",Haunted Gully - Tarrone 500 Kv line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 2 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC / SA
Maintenance
10 Hours",#REF!,10 Hours,,,,,,,
VIC,AusNet,"25/08/2024 06:00
Sunday","25/08/2024 18:00
Sunday",Haunted Gully - Tarrone 500 Kv line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 2 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC / SA
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"25/08/2024 07:00
Sunday","25/08/2024 19:00
Sunday",Kiamal SF-Red Cliffs 220 kV LINE,"This is a high-impact outage only if the forecast temperature at Red Cliffs is greater than 30 °C
A credible contingency event during this planned outage may require: 
• Load shedding in the Victorian outer grid
• Market intervention through issuing of directions.",Day: 3 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"26/08/2024 07:00
Monday","26/08/2024 17:00
Monday",Haunted Gully - Tarrone 500 Kv line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 2 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC / SA
Maintenance
10 Hours",#REF!,10 Hours,,,,,,,
VIC,AusNet,"26/08/2024 07:00
Monday","26/08/2024 19:00
Monday",Kiamal SF-Red Cliffs 220 kV LINE,"This is a high-impact outage only if the forecast temperature at Red Cliffs is greater than 30 °C
A credible contingency event during this planned outage may require: 
• Load shedding in the Victorian outer grid
• Market intervention through issuing of directions.",Day: 3 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"27/08/2024 07:00
Tuesday","27/08/2024 17:00
Tuesday",Haunted Gully - Tarrone 500 Kv line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 2 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC / SA
Maintenance
10 Hours",#REF!,10 Hours,,,,,,,
VIC,AusNet,"27/08/2024 07:00
Tuesday","27/08/2024 19:00
Tuesday",Kiamal SF-Red Cliffs 220 kV LINE,"This is a high-impact outage only if the forecast temperature at Red Cliffs is greater than 30 °C
A credible contingency event during this planned outage may require: 
• Load shedding in the Victorian outer grid
• Market intervention through issuing of directions.",Day: 3 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
QLD,Powerlink,"27/08/2024 08:00
Tuesday","31/08/2024 16:00
Saturday",Strathmore - Ross (8857) 275 kV Line,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may require market intervention through issuing of directions.",Day: 48 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"QLD
Commissioning
4.3 Days",#REF!,4.3 Days,,,,,,,
VIC,AusNet,"28/08/2024 07:00
Wednesday","28/08/2024 17:00
Wednesday",Haunted Gully - Tarrone 500 Kv line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 2 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC / SA
Maintenance
10 Hours",#REF!,10 Hours,,,,,,,
VIC,AusNet,"28/08/2024 07:00
Wednesday","28/08/2024 19:00
Wednesday",Kiamal SF-Red Cliffs 220 kV LINE,"This is a high-impact outage only if the forecast temperature at Red Cliffs is greater than 30 °C
A credible contingency event during this planned outage may require: 
• Load shedding in the Victorian outer grid
• Market intervention through issuing of directions.",Day: 3 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"29/08/2024 07:00
Thursday","29/08/2024 17:00
Thursday",Haunted Gully - Tarrone 500 Kv line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 2 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC / SA
Maintenance
10 Hours",#REF!,10 Hours,,,,,,,
VIC,AusNet,"29/08/2024 07:00
Thursday","29/08/2024 19:00
Thursday",Kiamal SF-Red Cliffs 220 kV LINE,"This is a high-impact outage only if the forecast temperature at Red Cliffs is greater than 30 °C
A credible contingency event during this planned outage may require: 
• Load shedding in the Victorian outer grid
• Market intervention through issuing of directions.",Day: 3 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"30/08/2024 07:00
Friday","30/08/2024 17:00
Friday",Haunted Gully - Tarrone 500 Kv line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 2 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC / SA
Maintenance
10 Hours",#REF!,10 Hours,,,,,,,
VIC,AusNet,"31/08/2024 07:00
Saturday","31/08/2024 17:00
Saturday",Haunted Gully - Tarrone 500 Kv line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 2 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC / SA
Maintenance
10 Hours",#REF!,10 Hours,,,,,,,
VIC,AusNet,"01/09/2024 07:00
Sunday","01/09/2024 17:00
Sunday",Haunted Gully - Tarrone 500 Kv line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 2 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC / SA
Maintenance
10 Hours",#REF!,10 Hours,,,,,,,
VIC,AusNet,"02/09/2024 07:00
Monday","02/09/2024 17:00
Monday",Moorabool–Sydenham No.2 500 kV Line,A credible contingency event during this planned outage may require market intervention through issuing of directions,Day: 4 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC
Maintenance
10 Hours",#REF!,10 Hours,,,,,,,
VIC,AusNet,"02/09/2024 07:00
Monday","02/09/2024 17:00
Monday",Haunted Gully - Tarrone 500 Kv line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 2 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC / SA
Maintenance
10 Hours",#REF!,10 Hours,,,,,,,
VIC,AusNet,"03/09/2024 07:00
Tuesday","03/09/2024 19:00
Tuesday",Kiamal SF-Red Cliffs 220 kV LINE,"This is a high-impact outage only if the forecast temperature at Red Cliffs is greater than 30 °C
A credible contingency event during this planned outage may require: 
• Load shedding in the Victorian outer grid
• Market intervention through issuing of directions.",Day: 3 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"03/09/2024 07:00
Tuesday","03/09/2024 19:00
Tuesday",Kiamal SF-Red Cliffs 220 kV LINE,"This is a high-impact outage only if the forecast temperature at Red Cliffs is greater than 30 °C
A credible contingency event during this planned outage may require: 
• Load shedding in the Victorian outer grid
• Market intervention through issuing of directions.",Day: 3 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
QLD,Powerlink,"05/09/2024 07:30
Thursday","05/09/2024 17:00
Thursday",Nebo - Strathmore (8845) 275 kV Line,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may require market intervention through issuing of directions. ",Day: 4 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"QLD
Maintenance
9.5 Hours",#REF!,9.5 Hours,,,,,,,
