Region,NSP,Start,Finish,Network Asset,Impact,Recall,Status,"Status and
Market Notice",Project Work?,Unplanned?,DNSP Aware?,Generator Aware?,Inter-Regional,"Impact Region,
Reason and
Duration",Vs Old,Duration,,,,,,,
VIC,AusNet,"24/03/2023 05:00
Friday","24/03/2023 17:00
Friday",Keilor - South Morang 500 kV Line,"This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW
A credible contingency event during this planned outage could: 
• Cause a large reduction in generation in Victoria
• Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",Day: 6 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"25/03/2023 05:00
Saturday","25/03/2023 17:00
Saturday",Keilor - South Morang 500 kV Line,"This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW
A credible contingency event during this planned outage could: 
• Cause a large reduction in generation in Victoria
• Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",Day: 6 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
QLD,Powerlink,"04/04/2023 07:00
Tuesday","05/04/2023 17:00
Wednesday",Bouldercombe - Nebo (821) 275 kV Line,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may require market intervention through issuing of directions. ",Day: 6 hrs-Night: 8 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,T,,,"QLD
Commissioning
1.4 Days",#REF!,1.4 Days,,,,,,,
QLD,Powerlink,"05/04/2023 08:00
Wednesday","19/04/2023 17:00
Wednesday",Strathmore - Ross (8857) 275 kV Line,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may require market intervention through issuing of directions.",Day: 72 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"QLD
Commissioning
14.4 Days",#REF!,14.4 Days,,,,,,,
QLD,Powerlink,"20/04/2023 08:00
Thursday","21/04/2023 17:00
Friday",Ross No.4 288/138/19 kV Transformer,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may require market intervention through issuing of directions. ",Day: 2 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"
Commissioning
1.4 Days",#REF!,1.4 Days,,,,,,,
QLD,Powerlink,"09/05/2023 07:00
Tuesday","09/06/2023 17:00
Friday",Nebo - Strathmore (878) 275 kV Line,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may require market intervention through issuing of directions. ",Day: NA-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,T,T,,"QLD
Commissioning
31.4 Days",#REF!,31.4 Days,,,,,,,
SA,ElectraNet,"05/06/2023 08:30
Monday","28/06/2023 17:30
Wednesday",Cherry Gardens - Tailem Bend 275 kV Line,"A credible contingency event during this planned outage could leave South Australia connected to the NEM only via the South Australian 132 kV network. To maintain system security following this contingency AEMO will need to: 
• Initiate the orderly separation of SA from the rest of the NEM.               
• Source increased local regulation FCAS within SA.

During this planned outage power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector). ",Day: 16 hrs-Night: 24 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"SA
Maintenance
23.4 Days",#REF!,23.4 Days,,,,,,,
QLD,Powerlink,"14/08/2023 07:00
Monday","29/08/2023 16:00
Tuesday",Strathmore - Ross (8857) 275 kV Line,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may require market intervention through issuing of directions.",Day: 72 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"QLD
Commissioning
15.4 Days",#REF!,15.4 Days,,,,,,,
QLD,Powerlink,"04/09/2023 07:00
Monday","11/10/2023 17:00
Wednesday",Bouldercombe - Nebo (821) 275 kV Line,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may require market intervention through issuing of directions. ",Day: NA-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"QLD
Commissioning
37.4 Days",#REF!,37.4 Days,,,,,,,
QLD,Powerlink,"27/10/2023 08:00
Friday","09/11/2023 17:00
Thursday",Strathmore - Ross (8857) 275 kV Line,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may require market intervention through issuing of directions.",Day: 3 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"
Commissioning
13.4 Days",#REF!,13.4 Days,,,,,,,
QLD,Powerlink,"22/04/2024 08:00
Monday","04/07/2024 17:00
Thursday",Ross No.2 288/138/19 kV Transformer,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may require market intervention through issuing of directions. ",Day: 72 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"QLD
Commissioning
73.4 Days",#REF!,73.4 Days,,,,,,,
QLD,Powerlink,"03/07/2024 08:00
Wednesday","16/07/2024 17:00
Tuesday",Strathmore - Ross (8858) 275 kV Line,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may require market intervention through issuing of directions.",Day: 72 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"QLD
Commissioning
13.4 Days",#REF!,13.4 Days,,,,,,,
QLD,Powerlink,"09/10/2024 07:00
Wednesday","21/10/2024 17:00
Monday",Strathmore - Ross (8858) 275 kV Line,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may require market intervention through issuing of directions.",Day: 72 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"QLD
Commissioning
12.4 Days",#REF!,12.4 Days,,,,,,,
QLD,Powerlink,"23/04/2025 08:00
Wednesday","09/05/2025 17:00
Friday",Strathmore - Ross (8858) 275 kV Line,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may require market intervention through issuing of directions.",Day: 72 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"QLD
Commissioning
16.4 Days",#REF!,16.4 Days,,,,,,,
QLD,Powerlink,"23/04/2025 08:00
Wednesday","05/09/2025 17:00
Friday",Ross No.3 288/138/19 kV Transformer,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may require market intervention through issuing of directions. ",Day: NA-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"QLD
Commissioning
135.4 Days",#REF!,135.4 Days,,,,,,,
QLD,Powerlink,"23/04/2025 08:00
Wednesday","15/09/2025 17:00
Monday",Ross No.3 288/138/19 kV Transformer,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may require market intervention through issuing of directions. ",Day: NA-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"QLD
Commissioning
145.4 Days",#REF!,145.4 Days,,,,,,,
QLD,Powerlink,"02/09/2025 08:00
Tuesday","15/09/2025 17:00
Monday",Strathmore - Ross (8858) 275 kV Line,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may require market intervention through issuing of directions.",Day: NA-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"QLD
Commissioning
13.4 Days",#REF!,13.4 Days,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
