Region,NSP,Start,Finish,Network Asset,Impact,Recall,Status,"Status and
Market Notice",Project Work?,Unplanned?,DNSP Aware?,Generator Aware?,Inter-Regional,"Impact Region,
Reason and
Duration",Vs Old,Duration,,,,,,,
VIC,AusNet,"09/10/2023 06:30
Monday","11/10/2023 18:30
Wednesday",Hazelwood - South Morang No.2 500 kV Line,"<<NEW since the last notification>>
This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW
A credible contingency event during this planned outage could: 
• Cause a large reduction in generation in Victoria
• Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",Day: 4 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC
Maintenance
2.5 Days",#REF!,2.5 Days,,,,,,,
VIC,AusNet,"10/10/2023 06:30
Tuesday","10/10/2023 18:30
Tuesday",Hazelwood - South Morang No.2 500 kV Line,"<<This outage has been WITHDRAWN!>>
This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW
A credible contingency event during this planned outage could: 
• Cause a large reduction in generation in Victoria
• Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",Day: 4 hrs-Night: NA,Withdrawn,"Withdrawn
",,,,,,"VIC
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"11/10/2023 06:30
Wednesday","11/10/2023 18:30
Wednesday",Hazelwood - South Morang No.2 500 kV Line,"<<This outage has been WITHDRAWN!>>
This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW
A credible contingency event during this planned outage could: 
• Cause a large reduction in generation in Victoria
• Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",Day: 4 hrs-Night: NA,Withdrawn,"Withdrawn
",,,,,,"VIC
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
TAS,TasNetworks,"11/10/2023 07:00
Wednesday","11/10/2023 15:20
Wednesday",George Town - George Town Converter Station 220 kV Line,Tasmania will be separated from the NEM,Day: 3 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,T,,"TAS
Maintenance
8.3 Hours",#REF!,8.3 Hours,,,,,,,
VIC,AusNet,"12/10/2023 06:00
Thursday","12/10/2023 19:00
Thursday",Hazelwood - South Morang No.1 500 kV Line,"<<NEW since the last notification>>
This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW
A credible contingency event during this planned outage could: 
• Cause a large reduction in generation in Victoria
• Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",Day: 4 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC
Maintenance
13 Hours",#REF!,13 Hours,,,,,,,
VIC,AusNet,"13/10/2023 06:30
Friday","13/10/2023 18:30
Friday",Hazelwood - Loy Yang Power Station No.2 500 kV Line,"<<NEW since the last notification>>
A credible contingency event during this planned outage could cause:
• A large reduction in generation in Victoria
• Load shedding in Victoria",Day: 3.75 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"18/10/2023 06:30
Wednesday","18/10/2023 18:30
Wednesday",Hazelwood - Rowville 500 kV Line,"<<This outage has been WITHDRAWN!>>
This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW
A credible contingency event during this planned outage could: 
• Cause a large reduction in generation in Victoria
• Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",Day: 4 hrs-Night: NA,Withdrawn,"Withdrawn
",,,,,,"VIC
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"19/10/2023 06:30
Thursday","19/10/2023 18:30
Thursday",Hazelwood - Rowville 500 kV Line,"<<This outage has been WITHDRAWN!>>
This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW
A credible contingency event during this planned outage could: 
• Cause a large reduction in generation in Victoria
• Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",Day: 4 hrs-Night: NA,Withdrawn,"Withdrawn
",,,,,,"VIC
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
QLD,Powerlink,"19/10/2023 10:00
Thursday","19/10/2023 11:00
Thursday",Stanwell - Broadsound (8831) 275 kV Line,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may result in shedding Far North QLD load and Lilyvale local load.

Following a credible contingency market intervention through issuing of directions may be required. If market intervention is unsuccessful all of North QLD load would be in a credible risk",Day: 30 mins-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,T,T,,"QLD
Maintenance
1 Hours",#REF!,1 Hours,,,,,,,
QLD,Powerlink,"19/10/2023 11:00
Thursday","19/10/2023 12:00
Thursday",Stanwell - Broadsound (856) 275 kV Line,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may result in shedding Far North QLD load and Lilyvale local load.

Following a credible contingency market intervention through issuing of directions may be required. If market intervention is unsuccessful all of North QLD load would be in a credible risk",Day: 30 mins-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,T,T,,"QLD
Maintenance
60 Minutes",#REF!,60 Minutes,,,,,,,
VIC,AusNet,"20/10/2023 06:30
Friday","20/10/2023 18:30
Friday",Hazelwood - Rowville 500 kV Line,"<<This outage has been WITHDRAWN!>>
This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW
A credible contingency event during this planned outage could: 
• Cause a large reduction in generation in Victoria
• Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",Day: 4 hrs-Night: NA,Withdrawn,"Withdrawn
",,,,,,"VIC
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"21/10/2023 06:30
Saturday","21/10/2023 18:30
Saturday",Hazelwood - Rowville 500 kV Line,"<<This outage has been WITHDRAWN!>>
This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW
A credible contingency event during this planned outage could: 
• Cause a large reduction in generation in Victoria
• Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",Day: 4 hrs-Night: NA,Withdrawn,"Withdrawn
",,,,,,"VIC
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"23/10/2023 06:00
Monday","23/10/2023 15:00
Monday",Red Cliffs-Wemen 220 kV Line,"This is a high-impact outage only if the forecast temperature at Red Cliffs is greater than 30 °C
A credible contingency event during this planned outage may require: 
• Load shedding in the Victorian outer grid
• Market intervention through issuing of directions.",Day: 4 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC
Maintenance
9 Hours",#REF!,9 Hours,,,,,,,
VIC,AusNet,"24/10/2023 06:30
Tuesday","24/10/2023 18:30
Tuesday",Hazelwood - South Morang No.1 500 kV Line,"<<This outage has been WITHDRAWN!>>
This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW
A credible contingency event during this planned outage could: 
• Cause a large reduction in generation in Victoria
• Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",Day: 3 hrs-Night: NA,Withdrawn,"Withdrawn
",,,,,,"VIC
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"24/10/2023 07:00
Tuesday","24/10/2023 16:00
Tuesday",Hazelwood - Loy Yang Power Station No.2 500 kV Line,"A credible contingency event during this planned outage could cause:
• A large reduction in generation in Victoria
• Load shedding in Victoria",Day: 2 hrs-Night: NA,Planned - RESUBMIT,"Planned - RESUBMIT
",,,,,,"VIC
Maintenance
9 Hours",#REF!,9 Hours,,,,,,,
TAS,TasNetworks,"02/11/2023 13:00
Thursday","02/11/2023 15:30
Thursday",Gordon - Chapel St No.1 220 kV Line,A credible contingency event during this planned outage could cause a large reduction in generation in Tasmania. ,Day: 1 hr-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,T,,"TAS
Maintenance
2.5 Hours",#REF!,2.5 Hours,,,,,,,
NSW,Transgrid,"04/11/2023 03:30
Saturday","05/11/2023 19:00
Sunday",Buronga-Balranald (X3) 220kV line,"This is a high-impact outage only if the forecast temperature at Red Cliffs is greater than 30 °C
During this planned outage power transfer will be restricted
• Between Victoria and New South Wales.
• Between South Australia and Victoria on Murraylink
A credible contingency event during this planned outage may require:
• Load shedding in the Victorian outer grid
• Market intervention through issuing of directions.",Day: 24 hrs-Night: 24 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,T,T,T,"NSW/VIC/SA
Commissioning
1.6 Days",#REF!,1.6 Days,,,,,,,
VIC,AusNet,"04/11/2023 05:30
Saturday","07/11/2023 19:00
Tuesday",Keilor - South Morang 500 kV Line,"<<NEW since the last notification>>
This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW
A credible contingency event during this planned outage could: 
• Cause a large reduction in generation in Victoria
• Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",Day: NA-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC
Maintenance
3.6 Days",#REF!,3.6 Days,,,,,,,
VIC,AusNet,"08/11/2023 05:30
Wednesday","10/11/2023 19:00
Friday",Keilor - South Morang 500 kV Line,"<<NEW since the last notification>>
This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW
A credible contingency event during this planned outage could: 
• Cause a large reduction in generation in Victoria
• Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",Day: 8 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC
Maintenance
2.6 Days",#REF!,2.6 Days,,,,,,,
QLD,Powerlink,"16/11/2023 11:00
Thursday","16/11/2023 12:00
Thursday",Bouldercombe - Nebo (821) 275 kV Line,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may require market intervention through issuing of directions. ",Day: 30 mins-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,T,,"QLD
Maintenance
60 Minutes",#REF!,60 Minutes,,,,,,,
TAS,TasNetworks,"05/12/2023 06:30
Tuesday","05/12/2023 15:00
Tuesday",Sheffield - Farrell No.1 220 kV Line,A credible contingency event during this planned outage could cause a large reduction in generation in Tasmania. ,Day: 2 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,T,,"TAS
Commissioning
8.5 Hours",#REF!,8.5 Hours,,,,,,,
TAS,TasNetworks,"06/12/2023 06:30
Wednesday","06/12/2023 15:00
Wednesday",Sheffield - Farrell No.2 220 kV Line,A credible contingency event during this planned outage could cause a large reduction in generation in Tasmania. ,Day: 2 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,T,,"TAS
Commissioning
8.5 Hours",#REF!,8.5 Hours,,,,,,,
QLD,Powerlink,"07/12/2023 08:00
Thursday","07/12/2023 16:00
Thursday",Bouldercombe - Nebo (821) 275 kV Line,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may require market intervention through issuing of directions. ",Day: 30 mins-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"QLD
Commissioning
8 Hours",#REF!,8 Hours,,,,,,,
TAS,TasNetworks,"18/12/2023 13:00
Monday","18/12/2023 15:30
Monday",Gordon - Chapel St No.2 220 kV Line,A credible contingency event during this planned outage could cause a large reduction in generation in Tasmania. ,Day: 1 hr-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,T,,"TAS
Commissioning
2.5 Hours",#REF!,2.5 Hours,,,,,,,
VIC,AusNet,"19/12/2023 05:30
Tuesday","19/12/2023 16:00
Tuesday",Moorabool–Sydenham No.2 500 kV Line,A credible contingency event during this planned outage may require market intervention through issuing of directions,Day: 2 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC
Maintenance
10.5 Hours",#REF!,10.5 Hours,,,,,,,
VIC,AusNet,"31/12/2023 06:00
Sunday","31/12/2023 16:00
Sunday",Bulgana - Horsham 220 kV Line,"This is a high-impact outage only if the forecast temperature at Red Cliffs is greater than 30 °C
A credible contingency event during this planned outage may require: 
• Load shedding in the Victorian outer grid
• Market intervention through issuing of directions.",Day: 1 hr-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC
Maintenance
10 Hours",#REF!,10 Hours,,,,,,,
VIC,AusNet,"31/12/2023 06:00
Sunday","31/12/2023 16:00
Sunday",Hazelwood - Loy Yang Power Station No.2 500 kV Line,"A credible contingency event during this planned outage could cause:
• A large reduction in generation in Victoria
• Load shedding in Victoria",Day: 2 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC
Maintenance
10 Hours",#REF!,10 Hours,,,,,,,
QLD,Powerlink,"08/02/2024 08:00
Thursday","09/02/2024 16:00
Friday",Strathmore - Ross (8858) 275 kV Line,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may require market intervention through issuing of directions.",Day: 5 hrs-Night: 8 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,,T,,"QLD
Commissioning
1.3 Days",#REF!,1.3 Days,,,,,,,
QLD,Powerlink,"04/03/2024 08:00
Monday","08/03/2024 17:00
Friday",Nebo - Strathmore (822) 275 kV Line,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may require market intervention through issuing of directions. ",Day: 48 hrs-Night: 48 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"QLD
Maintenance
4.4 Days",#REF!,4.4 Days,,,,,,,
QLD,Powerlink,"08/03/2024 17:01
Friday","16/07/2024 07:59
Tuesday",Nebo - Strathmore (822) 275 kV Line,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may require market intervention through issuing of directions. ",Day: 0 mins-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"QLD
Maintenance
129.6 Days",#REF!,129.6 Days,,,,,,,
QLD,Powerlink,"18/03/2024 09:00
Monday","22/03/2024 17:00
Friday",Nebo - Strathmore (8845) 275 kV Line,"<<NEW since the last notification>>
This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may require market intervention through issuing of directions. ",Day: 3 hrs-Night: 5 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,T,T,,"
Maintenance
4.3 Days",#REF!,4.3 Days,,,,,,,
VIC,AusNet,"07/05/2024 06:00
Tuesday","07/05/2024 18:00
Tuesday",Moorabool - Haunted Gully 500 kV line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 3 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC / SA
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"08/05/2024 06:00
Wednesday","08/05/2024 18:00
Wednesday",Moorabool - Haunted Gully 500 kV line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 3 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC / SA
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"09/05/2024 06:00
Thursday","09/05/2024 18:00
Thursday",Moorabool - Haunted Gully 500 kV line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 3 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC / SA
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"10/05/2024 06:00
Friday","10/05/2024 18:00
Friday",Moorabool - Haunted Gully 500 kV line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 3 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC / SA
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"11/05/2024 06:00
Saturday","11/05/2024 18:00
Saturday",Moorabool - Haunted Gully 500 kV line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 3 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC / SA
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"12/05/2024 06:00
Sunday","12/05/2024 18:00
Sunday",Moorabool - Haunted Gully 500 kV line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 3 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC / SA
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"13/05/2024 06:00
Monday","13/05/2024 18:00
Monday",Moorabool - Haunted Gully 500 kV line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 3 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC / SA
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"14/05/2024 06:00
Tuesday","14/05/2024 18:00
Tuesday",Moorabool - Haunted Gully 500 kV line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 3 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC / SA
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"15/05/2024 06:00
Wednesday","15/05/2024 18:00
Wednesday",Moorabool - Haunted Gully 500 kV line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 3 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC / SA
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"16/05/2024 06:00
Thursday","16/05/2024 18:00
Thursday",Moorabool - Haunted Gully 500 kV line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 3 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC / SA
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"17/05/2024 06:00
Friday","17/05/2024 18:00
Friday",Moorabool - Haunted Gully 500 kV line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 3 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC / SA
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"18/05/2024 06:00
Saturday","18/05/2024 18:00
Saturday",Moorabool - Haunted Gully 500 kV line,"<<This outage has been WITHDRAWN!>>
A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 3 hrs-Night: NA,Withdrawn,"Withdrawn
",,,,,,"VIC / SA
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"19/05/2024 06:00
Sunday","19/05/2024 18:00
Sunday",Moorabool - Haunted Gully 500 kV line,"<<This outage has been WITHDRAWN!>>
A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 3 hrs-Night: NA,Withdrawn,"Withdrawn
",,,,,,"VIC / SA
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"20/05/2024 06:00
Monday","20/05/2024 18:00
Monday",Moorabool - Haunted Gully 500 kV line,"<<This outage has been WITHDRAWN!>>
A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 3 hrs-Night: NA,Withdrawn,"Withdrawn
",,,,,,"VIC / SA
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"21/05/2024 06:00
Tuesday","21/05/2024 18:00
Tuesday",Moorabool - Haunted Gully 500 kV line,"<<This outage has been WITHDRAWN!>>
A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 3 hrs-Night: NA,Withdrawn,"Withdrawn
",,,,,,"VIC / SA
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"21/05/2024 06:00
Tuesday","21/05/2024 18:00
Tuesday",Moorabool - Mortlake 500 kV Line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 3 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC / SA
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"22/05/2024 06:00
Wednesday","22/05/2024 18:00
Wednesday",Moorabool - Haunted Gully 500 kV line,"<<This outage has been WITHDRAWN!>>
A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 3 hrs-Night: NA,Withdrawn,"Withdrawn
",,,,,,"VIC / SA
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"22/05/2024 06:00
Wednesday","22/05/2024 18:00
Wednesday",Moorabool - Mortlake 500 kV Line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 3 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC / SA
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"23/05/2024 06:00
Thursday","23/05/2024 18:00
Thursday",Moorabool - Haunted Gully 500 kV line,"<<This outage has been WITHDRAWN!>>
A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 3 hrs-Night: NA,Withdrawn,"Withdrawn
",,,,,,"VIC / SA
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"23/05/2024 06:00
Thursday","23/05/2024 18:00
Thursday",Moorabool - Mortlake 500 kV Line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 3 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC / SA
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"24/05/2024 06:00
Friday","24/05/2024 18:00
Friday",Moorabool - Mortlake 500 kV Line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 3 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC / SA
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"25/05/2024 06:00
Saturday","25/05/2024 18:00
Saturday",Moorabool - Mortlake 500 kV Line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 3 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC / SA
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"26/05/2024 06:00
Sunday","26/05/2024 18:00
Sunday",Moorabool - Mortlake 500 kV Line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 3 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC / SA
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"27/05/2024 06:00
Monday","27/05/2024 18:00
Monday",Moorabool - Mortlake 500 kV Line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 3 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC / SA
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"28/05/2024 06:00
Tuesday","28/05/2024 18:00
Tuesday",Moorabool - Mortlake 500 kV Line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 3 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC / SA
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"29/05/2024 06:00
Wednesday","29/05/2024 18:00
Wednesday",Moorabool - Mortlake 500 kV Line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 3 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC / SA
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
