Region,NSP,Start,Finish,Network Asset,Impact,Recall,Status,"Status and
Market Notice",Project Work?,Unplanned?,DNSP Aware?,Generator Aware?,Inter-Regional,"Impact Region,
Reason and
Duration",Vs Old,Duration,,,,,,,
QLD,Powerlink,"31/08/2023 07:30
Thursday","31/08/2023 08:30
Thursday",Bouldercombe - Broadsound (820) 275 kV Line,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may require market intervention through issuing of directions. ",Day: 30 mins-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,T,,"QLD
Maintenance
60 Minutes",#REF!,60 Minutes,,,,,,,
QLD,Powerlink,"31/08/2023 08:30
Thursday","31/08/2023 09:30
Thursday",Nebo - Broadsound (8847) 275 kV Line,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may require market intervention through issuing of directions. ",Day: 30 mins-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,T,,"QLD
Maintenance
1 Hours",#REF!,1 Hours,,,,,,,
QLD,Powerlink,"31/08/2023 09:30
Thursday","31/08/2023 10:30
Thursday",Nebo - Broadsound (8846) 275 kV Line,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may require market intervention through issuing of directions. ",Day: 30 mins-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,T,,"QLD
Maintenance
60 Minutes",#REF!,60 Minutes,,,,,,,
QLD,Powerlink,"31/08/2023 11:00
Thursday","31/08/2023 12:00
Thursday",Stanwell - Broadsound (8831) 275 kV Line,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may result in shedding Far North QLD load and Lilyvale local load.

Following a credible contingency market intervention through issuing of directions may be required. If market intervention is unsuccessful all of North QLD load would be in a credible risk",Day: 30 mins-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,T,T,,"QLD
Maintenance
60 Minutes",#REF!,60 Minutes,,,,,,,
QLD,Powerlink,"31/08/2023 13:30
Thursday","31/08/2023 14:30
Thursday",Stanwell - Broadsound (856) 275 kV Line,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may result in shedding Far North QLD load and Lilyvale local load.

Following a credible contingency market intervention through issuing of directions may be required. If market intervention is unsuccessful all of North QLD load would be in a credible risk",Day: 30 mins-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,T,T,,"QLD
Maintenance
60 Minutes",#REF!,60 Minutes,,,,,,,
QLD,Powerlink,"31/08/2023 15:00
Thursday","31/08/2023 16:00
Thursday",Broadsound - Nebo (834) 275 kV Line,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may require market intervention through issuing of directions. ",Day: 30 mins-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,T,,"QLD
Maintenance
60 Minutes",#REF!,60 Minutes,,,,,,,
QLD,Powerlink,"04/09/2023 07:00
Monday","11/10/2023 17:00
Wednesday",Bouldercombe - Nebo (821) 275 kV Line,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may require market intervention through issuing of directions. ",Day: NA-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,T,T,,"QLD
Commissioning
37.4 Days",#REF!,37.4 Days,,,,,,,
VIC,AusNet,"05/09/2023 07:00
Tuesday","05/09/2023 17:00
Tuesday",Heywood - Mortlake 500 kV Line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 2 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC / SA
Maintenance
10 Hours",#REF!,10 Hours,,,,,,,
QLD,Powerlink,"06/09/2023 08:00
Wednesday","07/09/2023 16:00
Thursday",Nebo - Strathmore (822) 275 kV Line,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may require market intervention through issuing of directions. ",Day: 2 hrs-Night: 6 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,T,T,,"QLD
Commissioning
1.3 Days",#REF!,1.3 Days,,,,,,,
QLD,Powerlink,"13/09/2023 11:05
Wednesday","13/09/2023 14:30
Wednesday",Ross No.4 288/138/19 kV Transformer,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may require market intervention through issuing of directions. ",Day: 1 hr-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"QLD
Maintenance
3.4 Hours",#REF!,3.4 Hours,,,,,,,
TAS,TasNetworks,"27/09/2023 07:00
Wednesday","27/09/2023 16:00
Wednesday",Gordon - Chapel St No.1 220 kV Line,A credible contingency event during this planned outage could cause a large reduction in generation in Tasmania. ,Day: 2 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,T,,"TAS
Maintenance
9 Hours",#REF!,9 Hours,,,,,,,
TAS,TasNetworks,"02/10/2023 07:00
Monday","02/10/2023 15:00
Monday",Gordon - Chapel St No.2 220 kV Line,A credible contingency event during this planned outage could cause a large reduction in generation in Tasmania. ,Day: 2 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,T,,"TAS
Maintenance
8 Hours",#REF!,8 Hours,,,,,,,
NSW,Transgrid,"05/10/2023 03:30
Thursday","06/10/2023 19:00
Friday",Buronga-Balranald (X3) 220kV line,"This is a high-impact outage only if the forecast temperature at Red Cliffs is greater than 30 °C
During this planned outage power transfer will be restricted
• Between Victoria and New South Wales.
• Between South Australia and Victoria on Murraylink
A credible contingency event during this planned outage may require:
• Load shedding in the Victorian outer grid
• Market intervention through issuing of directions.",Day: 24 hrs-Night: 24 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"NSW/VIC/SA
Commissioning
1.6 Days",#REF!,1.6 Days,,,,,,,
NSW,Transgrid,"06/10/2023 06:00
Friday","11/10/2023 15:00
Wednesday",Jindera - Wagga (62) 330 kV Line,"<<NEW since the last notification>>
This is a high-impact outage only if the forecast temperature at Red Cliffs is greater than 30 °C
This outage offloads the Buronga to Darlington Point X5 220 kV line and restricts power transfer 
• Between Victoria and New South Wales.
• Between South Australia and Victoria on Murraylink
A credible contingency event during this planned outage may require: 
• Load shedding in the Victorian outer grid
• Market intervention through issuing of directions.",Day: 4 hrs-Night: 4 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"NSW/ VIC
Commissioning
5.4 Days",#REF!,5.4 Days,,,,,,,
VIC,AusNet,"10/10/2023 06:30
Tuesday","10/10/2023 18:30
Tuesday",Hazelwood - South Morang No.2 500 kV Line,"<<NEW since the last notification>>
This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW
A credible contingency event during this planned outage could: 
• Cause a large reduction in generation in Victoria
• Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",Day: 4 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"11/10/2023 06:30
Wednesday","11/10/2023 18:30
Wednesday",Hazelwood - South Morang No.2 500 kV Line,"<<NEW since the last notification>>
This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW
A credible contingency event during this planned outage could: 
• Cause a large reduction in generation in Victoria
• Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",Day: 4 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
TAS,TasNetworks,"11/10/2023 07:00
Wednesday","11/10/2023 15:20
Wednesday",George Town - George Town Converter Station 220 kV Line,Tasmania will be separated from the NEM,Day: 3 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,T,,"TAS
Maintenance
8.3 Hours",#REF!,8.3 Hours,,,,,,,
QLD,Powerlink,"11/10/2023 08:01
Wednesday","15/01/2024 16:00
Monday",Ross No.3 288/138/19 kV Transformer,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may require market intervention through issuing of directions. ",Day: 0 mins-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,T,,,"QLD
Commissioning
96.3 Days",#REF!,96.3 Days,,,,,,,
VIC,AusNet,"12/10/2023 06:30
Thursday","12/10/2023 18:30
Thursday",Hazelwood - South Morang No.2 500 kV Line,"<<NEW since the last notification>>
This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW
A credible contingency event during this planned outage could: 
• Cause a large reduction in generation in Victoria
• Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",Day: 4 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"18/10/2023 06:30
Wednesday","18/10/2023 18:30
Wednesday",Hazelwood - Rowville 500 kV Line,"<<NEW since the last notification>>
This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW
A credible contingency event during this planned outage could: 
• Cause a large reduction in generation in Victoria
• Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",Day: 4 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"19/10/2023 06:30
Thursday","19/10/2023 18:30
Thursday",Hazelwood - Rowville 500 kV Line,"<<NEW since the last notification>>
This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW
A credible contingency event during this planned outage could: 
• Cause a large reduction in generation in Victoria
• Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",Day: 4 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"20/10/2023 06:30
Friday","20/10/2023 18:30
Friday",Hazelwood - Rowville 500 kV Line,"<<NEW since the last notification>>
This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW
A credible contingency event during this planned outage could: 
• Cause a large reduction in generation in Victoria
• Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",Day: 4 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"21/10/2023 06:30
Saturday","21/10/2023 18:30
Saturday",Hazelwood - Rowville 500 kV Line,"<<NEW since the last notification>>
This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW
A credible contingency event during this planned outage could: 
• Cause a large reduction in generation in Victoria
• Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",Day: 4 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"23/10/2023 06:00
Monday","23/10/2023 15:00
Monday",Red Cliffs-Wemen 220 kV Line,"This is a high-impact outage only if the forecast temperature at Red Cliffs is greater than 30 °C
A credible contingency event during this planned outage may require: 
• Load shedding in the Victorian outer grid
• Market intervention through issuing of directions.",Day: 4 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC
Maintenance
9 Hours",#REF!,9 Hours,,,,,,,
VIC,AusNet,"24/10/2023 06:30
Tuesday","24/10/2023 18:30
Tuesday",Hazelwood - South Morang No.1 500 kV Line,"<<NEW since the last notification>>
This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW
A credible contingency event during this planned outage could: 
• Cause a large reduction in generation in Victoria
• Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",Day: 3 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"24/10/2023 07:00
Tuesday","24/10/2023 16:00
Tuesday",Hazelwood - Loy Yang Power Station No.2 500 kV Line,"A credible contingency event during this planned outage could cause:
• A large reduction in generation in Victoria
• Load shedding in Victoria",Day: 2 hrs-Night: NA,Planned - RESUBMIT,"Planned - RESUBMIT
",,,,,,"VIC
Maintenance
9 Hours",#REF!,9 Hours,,,,,,,
TAS,TasNetworks,"02/11/2023 13:00
Thursday","02/11/2023 15:30
Thursday",Gordon - Chapel St No.1 220 kV Line,A credible contingency event during this planned outage could cause a large reduction in generation in Tasmania. ,Day: 1 hr-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,T,,"TAS
Maintenance
2.5 Hours",#REF!,2.5 Hours,,,,,,,
QLD,Powerlink,"16/11/2023 11:00
Thursday","16/11/2023 12:00
Thursday",Bouldercombe - Nebo (821) 275 kV Line,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may require market intervention through issuing of directions. ",Day: 30 mins-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"QLD
Maintenance
60 Minutes",#REF!,60 Minutes,,,,,,,
QLD,Powerlink,"08/12/2023 08:00
Friday","08/12/2023 16:00
Friday",Bouldercombe - Nebo (821) 275 kV Line,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may require market intervention through issuing of directions. ",Day: 30 mins-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"QLD
Commissioning
8 Hours",#REF!,8 Hours,,,,,,,
TAS,TasNetworks,"18/12/2023 13:00
Monday","18/12/2023 15:30
Monday",Gordon - Chapel St No.2 220 kV Line,A credible contingency event during this planned outage could cause a large reduction in generation in Tasmania. ,Day: 1 hr-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,T,,"TAS
Commissioning
2.5 Hours",#REF!,2.5 Hours,,,,,,,
VIC,AusNet,"19/12/2023 05:30
Tuesday","19/12/2023 16:00
Tuesday",Moorabool–Sydenham No.2 500 kV Line,A credible contingency event during this planned outage may require market intervention through issuing of directions,Day: 2 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC
Maintenance
10.5 Hours",#REF!,10.5 Hours,,,,,,,
VIC,AusNet,"31/12/2023 06:00
Sunday","31/12/2023 16:00
Sunday",Heywood - Mortlake 500 kV Line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 2 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC / SA
Maintenance
10 Hours",#REF!,10 Hours,,,,,,,
VIC,AusNet,"31/12/2023 06:00
Sunday","31/12/2023 16:00
Sunday",Bulgana - Horsham 220 kV Line,"This is a high-impact outage only if the forecast temperature at Red Cliffs is greater than 30 °C
A credible contingency event during this planned outage may require: 
• Load shedding in the Victorian outer grid
• Market intervention through issuing of directions.",Day: 1 hr-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC
Maintenance
10 Hours",#REF!,10 Hours,,,,,,,
VIC,AusNet,"31/12/2023 06:00
Sunday","31/12/2023 16:00
Sunday",Hazelwood - Loy Yang Power Station No.2 500 kV Line,"A credible contingency event during this planned outage could cause:
• A large reduction in generation in Victoria
• Load shedding in Victoria",Day: 2 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC
Maintenance
10 Hours",#REF!,10 Hours,,,,,,,
VIC,AusNet,"31/12/2023 06:00
Sunday","31/12/2023 16:00
Sunday",Moorabool - Mortlake 500 kV Line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 2 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC / SA
Maintenance
10 Hours",#REF!,10 Hours,,,,,,,
QLD,Powerlink,"15/01/2024 16:01
Monday","09/02/2024 07:59
Friday",Ross No.3 288/138/19 kV Transformer,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may require market intervention through issuing of directions. ",Day: 0 mins-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,T,,,"QLD
Commissioning
24.7 Days",#REF!,24.7 Days,,,,,,,
QLD,Powerlink,"08/02/2024 08:00
Thursday","09/02/2024 16:00
Friday",Strathmore - Ross (8858) 275 kV Line,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may require market intervention through issuing of directions.",Day: 5 hrs-Night: 8 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,,T,,"QLD
Commissioning
1.3 Days",#REF!,1.3 Days,,,,,,,
QLD,Powerlink,"04/03/2024 08:00
Monday","08/03/2024 17:00
Friday",Nebo - Strathmore (822) 275 kV Line,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may require market intervention through issuing of directions. ",Day: 48 hrs-Night: 48 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"QLD
Maintenance
4.4 Days",#REF!,4.4 Days,,,,,,,
QLD,Powerlink,"08/03/2024 17:01
Friday","16/07/2024 07:59
Tuesday",Nebo - Strathmore (822) 275 kV Line,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may require market intervention through issuing of directions. ",Day: 0 mins-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"QLD
Maintenance
129.6 Days",#REF!,129.6 Days,,,,,,,
QLD,Powerlink,"18/03/2024 09:00
Monday","20/03/2024 17:00
Wednesday",Nebo - Strathmore (8845) 275 kV Line,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may require market intervention through issuing of directions. ",Day: 3 hrs-Night: 5 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,T,T,,"
Maintenance
2.3 Days",#REF!,2.3 Days,,,,,,,
QLD,Powerlink,"22/04/2024 08:00
Monday","04/07/2024 17:00
Thursday",Ross No.2 288/138/19 kV Transformer,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may require market intervention through issuing of directions. ",Day: 72 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"QLD
Commissioning
73.4 Days",#REF!,73.4 Days,,,,,,,
QLD,Powerlink,"03/07/2024 08:00
Wednesday","16/07/2024 17:00
Tuesday",Strathmore - Ross (8858) 275 kV Line,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may require market intervention through issuing of directions.",Day: 72 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"QLD
Commissioning
13.4 Days",#REF!,13.4 Days,,,,,,,
QLD,Powerlink,"16/07/2024 08:00
Tuesday","25/11/2024 07:59
Monday",Nebo - Strathmore (822) 275 kV Line,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may require market intervention through issuing of directions. ",Day: 0 mins-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"QLD
Maintenance
132 Days",#REF!,132 Days,,,,,,,
QLD,Powerlink,"09/10/2024 07:00
Wednesday","21/10/2024 17:00
Monday",Strathmore - Ross (8858) 275 kV Line,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may require market intervention through issuing of directions.",Day: 72 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"QLD
Commissioning
12.4 Days",#REF!,12.4 Days,,,,,,,
QLD,Powerlink,"23/04/2025 08:00
Wednesday","09/05/2025 17:00
Friday",Strathmore - Ross (8858) 275 kV Line,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may require market intervention through issuing of directions.",Day: 72 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"QLD
Commissioning
16.4 Days",#REF!,16.4 Days,,,,,,,
QLD,Powerlink,"23/04/2025 08:00
Wednesday","05/09/2025 17:00
Friday",Ross No.3 288/138/19 kV Transformer,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may require market intervention through issuing of directions. ",Day: NA-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"QLD
Commissioning
135.4 Days",#REF!,135.4 Days,,,,,,,
QLD,Powerlink,"23/04/2025 08:00
Wednesday","15/09/2025 17:00
Monday",Ross No.3 288/138/19 kV Transformer,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may require market intervention through issuing of directions. ",Day: NA-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"QLD
Commissioning
145.4 Days",#REF!,145.4 Days,,,,,,,
QLD,Powerlink,"02/09/2025 08:00
Tuesday","15/09/2025 17:00
Monday",Strathmore - Ross (8858) 275 kV Line,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may require market intervention through issuing of directions.",Day: NA-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"QLD
Commissioning
13.4 Days",#REF!,13.4 Days,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
